C,threshold,consecutive,false_alerts,benign_hours,fah,detected,runs,detection,ttd,telemetry_fault_identification_rate
0.01,0.8,40,4,7.466666666666667,0.5357142857142857,58,120,0.48333333333333334,197.49827266309876,1.0
0.01,0.8,42,3,7.466666666666667,0.4017857142857143,56,120,0.4666666666666667,207.4982926149387,1.0
0.01,0.8,44,3,7.466666666666667,0.4017857142857143,53,120,0.44166666666666665,217.4982749640476,1.0
0.01,0.8,48,3,7.466666666666667,0.4017857142857143,51,120,0.425,237.49827036214992,1.0
0.01,0.8,52,3,7.466666666666667,0.4017857142857143,49,120,0.4083333333333333,257.4982703621499,1.0
0.01,0.8,56,1,7.466666666666667,0.13392857142857142,47,120,0.39166666666666666,277.4982703621499,1.0
0.01,0.8,60,1,7.466666666666667,0.13392857142857142,47,120,0.39166666666666666,297.4982703621499,1.0
0.01,0.85,1,88,7.466666666666667,11.785714285714285,115,120,0.9583333333333334,7.487163832993247,1.0
0.01,0.85,2,53,7.466666666666667,7.098214285714286,108,120,0.9,12.496090562432073,1.0
0.01,0.85,3,42,7.466666666666667,5.625,104,120,0.8666666666666667,17.497636448941194,1.0
0.01,0.85,4,32,7.466666666666667,4.285714285714286,98,120,0.8166666666666667,22.498047747067176,1.0
0.01,0.85,5,24,7.466666666666667,3.2142857142857144,97,120,0.8083333333333333,27.4981276569888,1.0
0.01,0.85,6,17,7.466666666666667,2.2767857142857144,93,120,0.775,32.4981276569888,1.0
0.01,0.85,8,13,7.466666666666667,1.7410714285714286,86,120,0.7166666666666667,42.4975029961206,1.0
0.01,0.85,10,12,7.466666666666667,1.6071428571428572,80,120,0.6666666666666666,52.49694447708316,1.0
0.01,0.85,12,12,7.466666666666667,1.6071428571428572,76,120,0.6333333333333333,62.494570625945926,1.0
0.01,0.85,16,11,7.466666666666667,1.4732142857142856,71,120,0.5916666666666667,82.48930862499401,1.0
0.01,0.85,20,8,7.466666666666667,1.0714285714285714,70,120,0.5833333333333334,102.49078029196244,1.0
0.01,0.85,22,7,7.466666666666667,0.9375,66,120,0.55,109.99392973200884,1.0
0.01,0.85,24,7,7.466666666666667,0.9375,65,120,0.5416666666666666,122.48930862499401,1.0
0.01,0.85,26,6,7.466666666666667,0.8035714285714286,63,120,0.525,127.49855083902366,1.0
0.01,0.85,28,6,7.466666666666667,0.8035714285714286,59,120,0.49166666666666664,137.4984388400335,1.0
0.01,0.85,30,6,7.466666666666667,0.8035714285714286,58,120,0.48333333333333334,147.49835690204054,1.0
0.01,0.85,32,6,7.466666666666667,0.8035714285714286,56,120,0.4666666666666667,157.49835690204054,1.0
0.01,0.85,36,4,7.466666666666667,0.5357142857142857,56,120,0.4666666666666667,177.49835690204054,1.0
0.01,0.85,38,2,7.466666666666667,0.26785714285714285,55,120,0.4583333333333333,187.4984388400335,1.0
0.01,0.85,40,2,7.466666666666667,0.26785714285714285,51,120,0.425,197.49855083902366,1.0
0.01,0.85,42,1,7.466666666666667,0.13392857142857142,49,120,0.4083333333333333,207.49855083902366,1.0
0.01,0.85,44,1,7.466666666666667,0.13392857142857142,48,120,0.4,219.99392973200884,1.0
0.01,0.85,48,1,7.466666666666667,0.13392857142857142,46,120,0.38333333333333336,237.49849483952858,1.0
0.01,0.85,52,1,7.466666666666667,0.13392857142857142,45,120,0.375,257.49855083902366,1.0
0.01,0.85,56,1,7.466666666666667,0.13392857142857142,43,120,0.35833333333333334,282.489308624994,1.0
0.01,0.85,60,1,7.466666666666667,0.13392857142857142,43,120,0.35833333333333334,302.489308624994,1.0
0.01,0.9,1,67,7.466666666666667,8.973214285714285,110,120,0.9166666666666666,7.496090562432073,1.0
0.01,0.9,2,50,7.466666666666667,6.696428571428571,102,120,0.85,12.496914174524136,1.0
0.01,0.9,3,38,7.466666666666667,5.089285714285714,97,120,0.8083333333333333,17.49810058483854,1.0
0.01,0.9,4,25,7.466666666666667,3.3482142857142856,90,120,0.75,22.498368284432217,1.0
0.01,0.9,5,20,7.466666666666667,2.6785714285714284,88,120,0.7333333333333333,27.498368284432217,1.0
0.01,0.9,6,15,7.466666666666667,2.008928571428571,86,120,0.7166666666666667,32.498477874556556,1.0
0.01,0.9,8,8,7.466666666666667,1.0714285714285714,76,120,0.6333333333333333,42.498477874556556,1.0
0.01,0.9,10,7,7.466666666666667,0.9375,73,120,0.6083333333333333,52.49842630303465,1.0
0.01,0.9,12,7,7.466666666666667,0.9375,67,120,0.5583333333333333,62.49831026582979,1.0
0.01,0.9,16,7,7.466666666666667,0.9375,61,120,0.5083333333333333,82.49810058483854,1.0
0.01,0.9,20,6,7.466666666666667,0.8035714285714286,59,120,0.49166666666666664,102.49810058483854,1.0
0.01,0.9,22,5,7.466666666666667,0.6696428571428571,58,120,0.48333333333333334,112.49811412091367,1.0
0.01,0.9,24,5,7.466666666666667,0.6696428571428571,56,120,0.4666666666666667,122.4982189614093,1.0
0.01,0.9,26,4,7.466666666666667,0.5357142857142857,55,120,0.4583333333333333,132.4981276569888,1.0
0.01,0.9,28,4,7.466666666666667,0.5357142857142857,54,120,0.45,142.49811412091367,1.0
0.01,0.9,30,4,7.466666666666667,0.5357142857142857,52,120,0.43333333333333335,152.49808637995739,1.0
0.01,0.9,32,3,7.466666666666667,0.4017857142857143,51,120,0.425,162.49810058483854,1.0
0.01,0.9,36,2,7.466666666666667,0.26785714285714285,48,120,0.4,182.4980641346192,1.0
0.01,0.9,38,1,7.466666666666667,0.13392857142857142,47,120,0.39166666666666666,192.49805609416217,1.0
0.01,0.9,40,1,7.466666666666667,0.13392857142857142,46,120,0.38333333333333336,202.4980641346192,1.0
0.01,0.9,42,1,7.466666666666667,0.13392857142857142,45,120,0.375,212.49807217507623,1.0
0.01,0.9,44,1,7.466666666666667,0.13392857142857142,45,120,0.375,222.49807217507623,1.0
0.01,0.9,48,1,7.466666666666667,0.13392857142857142,43,120,0.35833333333333334,242.49807217507623,1.0
0.01,0.9,52,1,7.466666666666667,0.13392857142857142,41,120,0.3416666666666667,262.49805609416217,1.0
0.01,0.9,56,1,7.466666666666667,0.13392857142857142,38,120,0.31666666666666665,282.4980641346192,1.0
0.01,0.9,60,1,7.466666666666667,0.13392857142857142,37,120,0.30833333333333335,302.49805609416217,1.0
0.01,0.93,1,60,7.466666666666667,8.035714285714285,106,120,0.8833333333333333,7.49752886639908,1.0
0.01,0.93,2,49,7.466666666666667,6.5625,97,120,0.8083333333333333,12.49809888517484,1.0
0.01,0.93,3,30,7.466666666666667,4.017857142857142,93,120,0.775,22.496368791908026,1.0
0.01,0.93,4,16,7.466666666666667,2.142857142857143,83,120,0.6916666666666667,27.496368791908026,1.0
0.01,0.93,5,13,7.466666666666667,1.7410714285714286,82,120,0.6833333333333333,39.99288172251545,1.0
0.01,0.93,6,10,7.466666666666667,1.3392857142857142,79,120,0.6583333333333333,47.487559291068465,1.0
0.01,0.93,8,7,7.466666666666667,0.9375,73,120,0.6083333333333333,52.49820415396243,1.0
0.01,0.93,10,6,7.466666666666667,0.8035714285714286,65,120,0.5416666666666666,52.49868798092939,1.0
0.01,0.93,12,6,7.466666666666667,0.8035714285714286,62,120,0.5166666666666667,62.498419855954126,1.0
0.01,0.93,16,6,7.466666666666667,0.8035714285714286,60,120,0.5,87.4922280680039,1.0
0.01,0.93,20,6,7.466666666666667,0.8035714285714286,55,120,0.4583333333333333,102.49831026582979,1.0
0.01,0.93,22,5,7.466666666666667,0.6696428571428571,54,120,0.45,112.4982189614093,1.0
0.01,0.93,24,5,7.466666666666667,0.6696428571428571,53,120,0.44166666666666665,127.49842630303465,1.0
0.01,0.93,26,4,7.466666666666667,0.5357142857142857,51,120,0.425,132.4983102658298,1.0
0.01,0.93,28,4,7.466666666666667,0.5357142857142857,50,120,0.4166666666666667,142.4982189614093,1.0
0.01,0.93,30,4,7.466666666666667,0.5357142857142857,45,120,0.375,152.49809888517484,1.0
0.01,0.93,32,3,7.466666666666667,0.4017857142857143,45,120,0.375,162.49809888517484,1.0
0.01,0.93,36,2,7.466666666666667,0.26785714285714285,45,120,0.375,182.49809888517484,1.0
0.01,0.93,38,1,7.466666666666667,0.13392857142857142,45,120,0.375,192.49809888517484,1.0
0.01,0.93,40,1,7.466666666666667,0.13392857142857142,43,120,0.35833333333333334,202.49810058483854,1.0
0.01,0.93,42,1,7.466666666666667,0.13392857142857142,41,120,0.3416666666666667,212.49810058483854,1.0
0.01,0.93,44,1,7.466666666666667,0.13392857142857142,41,120,0.3416666666666667,222.49810058483854,1.0
0.01,0.93,48,1,7.466666666666667,0.13392857142857142,36,120,0.3,242.49808553012554,1.0
0.01,0.93,52,1,7.466666666666667,0.13392857142857142,36,120,0.3,262.49808553012554,1.0
0.01,0.93,56,1,7.466666666666667,0.13392857142857142,34,120,0.2833333333333333,282.4981132710818,1.0
0.01,0.93,60,1,7.466666666666667,0.13392857142857142,33,120,0.275,302.49809888517484,1.0
0.01,0.95,1,56,7.466666666666667,7.5,101,120,0.8416666666666667,7.498100584838539,1.0
0.01,0.95,2,40,7.466666666666667,5.357142857142857,92,120,0.7666666666666667,12.498419855954126,1.0
0.01,0.95,3,23,7.466666666666667,3.080357142857143,82,120,0.6833333333333333,17.498608713503927,1.0
0.01,0.95,4,14,7.466666666666667,1.875,80,120,0.6666666666666666,34.9976423389744,1.0
0.01,0.95,5,13,7.466666666666667,1.7410714285714286,78,120,0.65,44.99319457449019,1.0
0.01,0.95,6,9,7.466666666666667,1.2053571428571428,73,120,0.6083333333333333,42.49820415396243,1.0
0.01,0.95,8,7,7.466666666666667,0.9375,68,120,0.5666666666666667,49.99831522849854,1.0
0.01,0.95,10,7,7.466666666666667,0.9375,61,120,0.5083333333333333,52.498529446078464,1.0
0.01,0.95,12,7,7.466666666666667,0.9375,58,120,0.48333333333333334,64.99847787455656,1.0
0.01,0.95,16,6,7.466666666666667,0.8035714285714286,55,120,0.4583333333333333,82.49831026582979,1.0
0.01,0.95,20,5,7.466666666666667,0.6696428571428571,50,120,0.4166666666666667,102.49823000386823,1.0
0.01,0.95,22,4,7.466666666666667,0.5357142857142857,48,120,0.4,112.49814940802753,1.0
0.01,0.95,24,4,7.466666666666667,0.5357142857142857,44,120,0.36666666666666664,122.4981383655686,1.0
0.01,0.95,26,3,7.466666666666667,0.4017857142857143,42,120,0.35,132.49811412091367,1.0
0.01,0.95,28,3,7.466666666666667,0.4017857142857143,42,120,0.35,142.49811412091367,1.0
0.01,0.95,30,3,7.466666666666667,0.4017857142857143,41,120,0.3416666666666667,152.49810058483854,1.0
0.01,0.95,32,2,7.466666666666667,0.26785714285714285,40,120,0.3333333333333333,162.49811412091367,1.0
0.01,0.95,36,1,7.466666666666667,0.13392857142857142,39,120,0.325,182.49810058483854,1.0
0.01,0.95,38,1,7.466666666666667,0.13392857142857142,39,120,0.325,192.4981276569888,1.0
0.01,0.95,40,1,7.466666666666667,0.13392857142857142,37,120,0.30833333333333335,202.4981276569888,1.0
0.01,0.95,42,1,7.466666666666667,0.13392857142857142,35,120,0.2916666666666667,212.4981276569888,1.0
0.01,0.95,44,1,7.466666666666667,0.13392857142857142,35,120,0.2916666666666667,222.4981490741484,1.0
0.01,0.95,48,1,7.466666666666667,0.13392857142857142,31,120,0.25833333333333336,242.4981276569888,1.0
0.01,0.95,52,1,7.466666666666667,0.13392857142857142,31,120,0.25833333333333336,262.4981276569888,1.0
0.01,0.95,56,1,7.466666666666667,0.13392857142857142,30,120,0.25,282.4981132710818,1.0
0.01,0.95,60,1,7.466666666666667,0.13392857142857142,29,120,0.24166666666666667,302.49809888517484,1.0
0.01,0.97,1,49,7.466666666666667,6.5625,96,120,0.8,9.992603323946241,1.0
0.01,0.97,2,34,7.466666666666667,4.553571428571429,83,120,0.6916666666666667,17.4981276569888,1.0
0.01,0.97,3,20,7.466666666666667,2.6785714285714284,78,120,0.65,37.49788425245788,1.0
0.01,0.97,4,15,7.466666666666667,2.008928571428571,77,120,0.6416666666666667,47.498203119961545,1.0
0.01,0.97,5,15,7.466666666666667,2.008928571428571,75,120,0.625,57.48736391705461,1.0
0.01,0.97,6,11,7.466666666666667,1.4732142857142856,68,120,0.5666666666666667,59.98599485401064,1.0
0.01,0.97,8,7,7.466666666666667,0.9375,62,120,0.5166666666666667,77.49264133651741,1.0
0.01,0.97,10,6,7.466666666666667,0.8035714285714286,55,120,0.4583333333333333,67.48666995798703,1.0
0.01,0.97,12,4,7.466666666666667,0.5357142857142857,52,120,0.43333333333333335,69.99831522849854,1.0
0.01,0.97,16,4,7.466666666666667,0.5357142857142857,43,120,0.35833333333333334,82.49831026582979,1.0
0.01,0.97,20,4,7.466666666666667,0.5357142857142857,38,120,0.31666666666666665,102.49829261493869,1.0
0.01,0.97,22,3,7.466666666666667,0.4017857142857143,37,120,0.30833333333333335,112.4982749640476,1.0
0.01,0.97,24,3,7.466666666666667,0.4017857142857143,36,120,0.3,122.49829261493869,1.0
0.01,0.97,26,2,7.466666666666667,0.26785714285714285,36,120,0.3,132.4982926149387,1.0
0.01,0.97,28,2,7.466666666666667,0.26785714285714285,35,120,0.2916666666666667,142.4982749640476,1.0
0.01,0.97,30,2,7.466666666666667,0.26785714285714285,35,120,0.2916666666666667,152.4982749640476,1.0
0.01,0.97,32,1,7.466666666666667,0.13392857142857142,35,120,0.2916666666666667,162.4982749640476,1.0
0.01,0.97,36,1,7.466666666666667,0.13392857142857142,33,120,0.275,182.4982749640476,1.0
0.01,0.97,38,1,7.466666666666667,0.13392857142857142,32,120,0.26666666666666666,192.4982926149387,1.0
0.01,0.97,40,1,7.466666666666667,0.13392857142857142,28,120,0.23333333333333334,202.49812431354076,1.0
0.01,0.97,42,1,7.466666666666667,0.13392857142857142,28,120,0.23333333333333334,212.49812431354076,1.0
0.01,0.97,44,1,7.466666666666667,0.13392857142857142,28,120,0.23333333333333334,222.49812431354076,1.0
0.01,0.97,48,1,7.466666666666667,0.13392857142857142,25,120,0.20833333333333334,242.49809888517484,1.0
0.01,0.97,52,1,7.466666666666667,0.13392857142857142,23,120,0.19166666666666668,262.49807217507623,1.0
0.01,0.97,56,1,7.466666666666667,0.13392857142857142,23,120,0.19166666666666668,282.49807217507623,1.0
0.01,0.97,60,1,7.466666666666667,0.13392857142857142,22,120,0.18333333333333332,302.4980641346192,1.0
0.01,0.98,1,48,7.466666666666667,6.428571428571429,91,120,0.7583333333333333,12.496889292960986,1.0
0.01,0.98,2,28,7.466666666666667,3.75,82,120,0.6833333333333333,32.49788425245788,1.0
0.01,0.98,3,20,7.466666666666667,2.6785714285714284,77,120,0.6416666666666667,42.498203119961545,1.0
0.01,0.98,4,15,7.466666666666667,2.008928571428571,71,120,0.5916666666666667,47.498203119961545,1.0
0.01,0.98,5,15,7.466666666666667,2.008928571428571,65,120,0.5416666666666666,52.49220170802437,1.0
0.01,0.98,6,10,7.466666666666667,1.3392857142857142,58,120,0.48333333333333334,49.99271456251154,1.0
0.01,0.98,8,7,7.466666666666667,0.9375,52,120,0.43333333333333335,54.99243705597473,1.0
0.01,0.98,10,5,7.466666666666667,0.6696428571428571,46,120,0.38333333333333336,59.99278833903372,1.0
0.01,0.98,12,5,7.466666666666667,0.6696428571428571,43,120,0.35833333333333334,67.49842630303465,1.0
0.01,0.98,16,5,7.466666666666667,0.6696428571428571,34,120,0.2833333333333333,84.99731253343634,1.0
0.01,0.98,20,5,7.466666666666667,0.6696428571428571,33,120,0.275,102.49831026582979,1.0
0.01,0.98,22,4,7.466666666666667,0.5357142857142857,31,120,0.25833333333333336,112.4982749640476,1.0
0.01,0.98,24,3,7.466666666666667,0.4017857142857143,31,120,0.25833333333333336,122.4982749640476,1.0
0.01,0.98,26,3,7.466666666666667,0.4017857142857143,31,120,0.25833333333333336,132.4982749640476,1.0
0.01,0.98,28,3,7.466666666666667,0.4017857142857143,31,120,0.25833333333333336,142.4982749640476,1.0
0.01,0.98,30,3,7.466666666666667,0.4017857142857143,31,120,0.25833333333333336,152.4982749640476,1.0
0.01,0.98,32,1,7.466666666666667,0.13392857142857142,30,120,0.25,162.4982926149387,1.0
0.01,0.98,36,1,7.466666666666667,0.13392857142857142,30,120,0.25,182.4982926149387,1.0
0.01,0.98,38,1,7.466666666666667,0.13392857142857142,30,120,0.25,194.99731253343634,1.0
0.01,0.98,40,1,7.466666666666667,0.13392857142857142,27,120,0.225,202.4982749640476,1.0
0.01,0.98,42,1,7.466666666666667,0.13392857142857142,27,120,0.225,212.4982749640476,1.0
0.01,0.98,44,1,7.466666666666667,0.13392857142857142,27,120,0.225,222.4982749640476,1.0
0.01,0.98,48,1,7.466666666666667,0.13392857142857142,25,120,0.20833333333333334,242.49814974190667,1.0
0.01,0.98,52,1,7.466666666666667,0.13392857142857142,22,120,0.18333333333333332,262.49808553012554,1.0
0.01,0.98,56,1,7.466666666666667,0.13392857142857142,22,120,0.18333333333333332,282.49808553012554,1.0
0.01,0.98,60,1,7.466666666666667,0.13392857142857142,21,120,0.175,302.49807217507623,1.0
0.01,0.99,1,43,7.466666666666667,5.758928571428571,83,120,0.6916666666666667,22.497003114083782,1.0
0.01,0.99,2,26,7.466666666666667,3.482142857142857,73,120,0.6083333333333333,42.49704783689231,1.0
0.01,0.99,3,17,7.466666666666667,2.2767857142857144,63,120,0.525,42.498203119961545,1.0
0.01,0.99,4,13,7.466666666666667,1.7410714285714286,57,120,0.475,52.4871503750328,1.0
0.01,0.99,5,11,7.466666666666667,1.4732142857142856,53,120,0.44166666666666665,72.49220170802437,1.0
0.01,0.99,6,8,7.466666666666667,1.0714285714285714,46,120,0.38333333333333336,69.99222683347762,1.0
0.01,0.99,8,6,7.466666666666667,0.8035714285714286,44,120,0.36666666666666664,77.4951762718847,1.0
0.01,0.99,10,5,7.466666666666667,0.6696428571428571,40,120,0.3333333333333333,82.49815236940049,1.0
0.01,0.99,12,5,7.466666666666667,0.6696428571428571,34,120,0.2833333333333333,67.4982189614093,1.0
0.01,0.99,16,5,7.466666666666667,0.6696428571428571,29,120,0.24166666666666667,87.49694989807904,1.0
0.01,0.99,20,4,7.466666666666667,0.5357142857142857,28,120,0.23333333333333334,104.99761243106332,1.0
0.01,0.99,22,4,7.466666666666667,0.5357142857142857,26,120,0.21666666666666667,112.49821235297713,1.0
0.01,0.99,24,3,7.466666666666667,0.4017857142857143,26,120,0.21666666666666667,122.49821235297713,1.0
0.01,0.99,26,3,7.466666666666667,0.4017857142857143,25,120,0.20833333333333334,132.49814974190667,1.0
0.01,0.99,28,3,7.466666666666667,0.4017857142857143,25,120,0.20833333333333334,142.49814974190667,1.0
0.01,0.99,30,3,7.466666666666667,0.4017857142857143,25,120,0.20833333333333334,152.49814974190667,1.0
0.01,0.99,32,1,7.466666666666667,0.13392857142857142,25,120,0.20833333333333334,162.49814974190667,1.0
0.01,0.99,36,1,7.466666666666667,0.13392857142857142,23,120,0.19166666666666668,182.49814974190667,1.0
0.01,0.99,38,1,7.466666666666667,0.13392857142857142,23,120,0.19166666666666668,192.4982749640476,1.0
0.01,0.99,40,1,7.466666666666667,0.13392857142857142,20,120,0.16666666666666666,202.49813643237576,1.0
0.01,0.99,42,1,7.466666666666667,0.13392857142857142,20,120,0.16666666666666666,212.49813643237576,1.0
0.01,0.99,44,1,7.466666666666667,0.13392857142857142,19,120,0.15833333333333333,222.49812312284485,1.0
0.01,0.99,48,1,7.466666666666667,0.13392857142857142,19,120,0.15833333333333333,242.49812312284485,1.0
0.01,0.99,52,1,7.466666666666667,0.13392857142857142,19,120,0.15833333333333333,262.49812312284485,1.0
0.01,0.99,56,1,7.466666666666667,0.13392857142857142,19,120,0.15833333333333333,282.49812312284485,1.0
0.01,0.99,60,1,7.466666666666667,0.13392857142857142,17,120,0.14166666666666666,302.49809888517484,1.0
0.01,0.99025,1,43,7.466666666666667,5.758928571428571,83,120,0.6916666666666667,27.48607045901008,1.0
0.01,0.99025,2,24,7.466666666666667,3.2142857142857144,72,120,0.6,44.991044293448795,1.0
0.01,0.99025,3,17,7.466666666666667,2.2767857142857144,63,120,0.525,42.498203119961545,1.0
0.01,0.99025,4,13,7.466666666666667,1.7410714285714286,57,120,0.475,52.4871503750328,1.0
0.01,0.99025,5,11,7.466666666666667,1.4732142857142856,53,120,0.44166666666666665,77.49220170802437,1.0
0.01,0.99025,6,8,7.466666666666667,1.0714285714285714,46,120,0.38333333333333336,74.98966658348218,1.0
0.01,0.99025,8,6,7.466666666666667,0.8035714285714286,44,120,0.36666666666666664,77.4951762718847,1.0
0.01,0.99025,10,5,7.466666666666667,0.6696428571428571,40,120,0.3333333333333333,82.49815236940049,1.0
0.01,0.99025,12,5,7.466666666666667,0.6696428571428571,34,120,0.2833333333333333,67.4982189614093,1.0
0.01,0.99025,16,5,7.466666666666667,0.6696428571428571,28,120,0.23333333333333334,84.99761243106332,1.0
0.01,0.99025,20,4,7.466666666666667,0.5357142857142857,27,120,0.225,102.4982749640476,1.0
0.01,0.99025,22,4,7.466666666666667,0.5357142857142857,26,120,0.21666666666666667,112.49821235297713,1.0
0.01,0.99025,24,3,7.466666666666667,0.4017857142857143,26,120,0.21666666666666667,122.49821235297713,1.0
0.01,0.99025,26,3,7.466666666666667,0.4017857142857143,25,120,0.20833333333333334,132.4982749640476,1.0
0.01,0.99025,28,3,7.466666666666667,0.4017857142857143,25,120,0.20833333333333334,142.4982749640476,1.0
0.01,0.99025,30,3,7.466666666666667,0.4017857142857143,25,120,0.20833333333333334,152.4982749640476,1.0
0.01,0.99025,32,1,7.466666666666667,0.13392857142857142,24,120,0.2,162.49821235297713,1.0
0.01,0.99025,36,1,7.466666666666667,0.13392857142857142,23,120,0.19166666666666668,182.49814974190667,1.0
0.01,0.99025,38,1,7.466666666666667,0.13392857142857142,23,120,0.19166666666666668,192.4982749640476,1.0
0.01,0.99025,40,1,7.466666666666667,0.13392857142857142,20,120,0.16666666666666666,202.49813643237576,1.0
0.01,0.99025,42,1,7.466666666666667,0.13392857142857142,20,120,0.16666666666666666,212.49813643237576,1.0
0.01,0.99025,44,1,7.466666666666667,0.13392857142857142,19,120,0.15833333333333333,222.49812312284485,1.0
0.01,0.99025,48,1,7.466666666666667,0.13392857142857142,19,120,0.15833333333333333,242.49812312284485,1.0
0.01,0.99025,52,1,7.466666666666667,0.13392857142857142,19,120,0.15833333333333333,262.49812312284485,1.0
0.01,0.99025,56,1,7.466666666666667,0.13392857142857142,19,120,0.15833333333333333,282.49812312284485,1.0
0.01,0.99025,60,1,7.466666666666667,0.13392857142857142,17,120,0.14166666666666666,302.49809888517484,1.0
0.01,0.9904999999999999,1,44,7.466666666666667,5.892857142857142,83,120,0.6916666666666667,27.48607045901008,1.0
0.01,0.9904999999999999,2,24,7.466666666666667,3.2142857142857144,72,120,0.6,44.991044293448795,1.0
0.01,0.9904999999999999,3,17,7.466666666666667,2.2767857142857144,63,120,0.525,42.498203119961545,1.0
0.01,0.9904999999999999,4,13,7.466666666666667,1.7410714285714286,57,120,0.475,52.4871503750328,1.0
0.01,0.9904999999999999,5,11,7.466666666666667,1.4732142857142856,53,120,0.44166666666666665,77.49220170802437,1.0
0.01,0.9904999999999999,6,8,7.466666666666667,1.0714285714285714,46,120,0.38333333333333336,74.98966658348218,1.0
0.01,0.9904999999999999,8,6,7.466666666666667,0.8035714285714286,43,120,0.35833333333333334,82.49810058483854,1.0
0.01,0.9904999999999999,10,5,7.466666666666667,0.6696428571428571,39,120,0.325,72.49820415396243,1.0
0.01,0.9904999999999999,12,5,7.466666666666667,0.6696428571428571,34,120,0.2833333333333333,67.4982189614093,1.0
0.01,0.9904999999999999,16,5,7.466666666666667,0.6696428571428571,28,120,0.23333333333333334,84.99761243106332,1.0
0.01,0.9904999999999999,20,4,7.466666666666667,0.5357142857142857,26,120,0.21666666666666667,102.49821235297713,1.0
0.01,0.9904999999999999,22,4,7.466666666666667,0.5357142857142857,26,120,0.21666666666666667,112.49821235297713,1.0
0.01,0.9904999999999999,24,3,7.466666666666667,0.4017857142857143,26,120,0.21666666666666667,122.49821235297713,1.0
0.01,0.9904999999999999,26,3,7.466666666666667,0.4017857142857143,25,120,0.20833333333333334,132.4982749640476,1.0
0.01,0.9904999999999999,28,3,7.466666666666667,0.4017857142857143,25,120,0.20833333333333334,142.4982749640476,1.0
0.01,0.9904999999999999,30,3,7.466666666666667,0.4017857142857143,25,120,0.20833333333333334,152.4982749640476,1.0
0.01,0.9904999999999999,32,1,7.466666666666667,0.13392857142857142,24,120,0.2,162.49821235297713,1.0
0.01,0.9904999999999999,36,1,7.466666666666667,0.13392857142857142,23,120,0.19166666666666668,182.49814974190667,1.0
0.01,0.9904999999999999,38,1,7.466666666666667,0.13392857142857142,23,120,0.19166666666666668,192.4982749640476,1.0
0.01,0.9904999999999999,40,1,7.466666666666667,0.13392857142857142,20,120,0.16666666666666666,202.49813643237576,1.0
0.01,0.9904999999999999,42,1,7.466666666666667,0.13392857142857142,20,120,0.16666666666666666,212.49813643237576,1.0
0.01,0.9904999999999999,44,1,7.466666666666667,0.13392857142857142,19,120,0.15833333333333333,222.49812312284485,1.0
0.01,0.9904999999999999,48,1,7.466666666666667,0.13392857142857142,19,120,0.15833333333333333,242.49812312284485,1.0
0.01,0.9904999999999999,52,1,7.466666666666667,0.13392857142857142,19,120,0.15833333333333333,262.49812312284485,1.0
0.01,0.9904999999999999,56,1,7.466666666666667,0.13392857142857142,19,120,0.15833333333333333,282.49812312284485,1.0
0.01,0.9904999999999999,60,1,7.466666666666667,0.13392857142857142,17,120,0.14166666666666666,302.49809888517484,1.0
0.01,0.99075,1,44,7.466666666666667,5.892857142857142,83,120,0.6916666666666667,27.48607045901008,1.0
0.01,0.99075,2,24,7.466666666666667,3.2142857142857144,72,120,0.6,47.491998397454154,1.0
0.01,0.99075,3,17,7.466666666666667,2.2767857142857144,63,120,0.525,42.498203119961545,1.0
0.01,0.99075,4,13,7.466666666666667,1.7410714285714286,57,120,0.475,52.4871503750328,1.0
0.01,0.99075,5,11,7.466666666666667,1.4732142857142856,53,120,0.44166666666666665,77.49220170802437,1.0
0.01,0.99075,6,8,7.466666666666667,1.0714285714285714,46,120,0.38333333333333336,74.98966658348218,1.0
0.01,0.99075,8,6,7.466666666666667,0.8035714285714286,43,120,0.35833333333333334,82.49810058483854,1.0
0.01,0.99075,10,5,7.466666666666667,0.6696428571428571,39,120,0.325,87.49805609416217,1.0
0.01,0.99075,12,5,7.466666666666667,0.6696428571428571,34,120,0.2833333333333333,67.49836828443222,1.0
0.01,0.99075,16,5,7.466666666666667,0.6696428571428571,28,120,0.23333333333333334,87.4974883274408,1.0
0.01,0.99075,20,4,7.466666666666667,0.5357142857142857,26,120,0.21666666666666667,104.99761243106332,1.0
0.01,0.99075,22,4,7.466666666666667,0.5357142857142857,26,120,0.21666666666666667,114.99761243106332,1.0
0.01,0.99075,24,3,7.466666666666667,0.4017857142857143,26,120,0.21666666666666667,124.99761243106332,1.0
0.01,0.99075,26,3,7.466666666666667,0.4017857142857143,25,120,0.20833333333333334,132.4982749640476,1.0
0.01,0.99075,28,3,7.466666666666667,0.4017857142857143,25,120,0.20833333333333334,142.4982749640476,1.0
0.01,0.99075,30,3,7.466666666666667,0.4017857142857143,24,120,0.2,152.49821235297713,1.0
0.01,0.99075,32,1,7.466666666666667,0.13392857142857142,24,120,0.2,162.49821235297713,1.0
0.01,0.99075,36,1,7.466666666666667,0.13392857142857142,23,120,0.19166666666666668,182.49814974190667,1.0
0.01,0.99075,38,1,7.466666666666667,0.13392857142857142,23,120,0.19166666666666668,192.4982749640476,1.0
0.01,0.99075,40,1,7.466666666666667,0.13392857142857142,20,120,0.16666666666666666,202.49813643237576,1.0
0.01,0.99075,42,1,7.466666666666667,0.13392857142857142,20,120,0.16666666666666666,212.49813643237576,1.0
